A,B,weight
ENSG00000129219,ENSG00000103375,6.2
ENSG00000129219,ENSG00000132793,10.9
ENSG00000129219,ENSG00000188921,9.5
ENSG00000129219,ENSG00000131067,14.0
ENSG00000129219,ENSG00000196344,6.2
ENSG00000129219,ENSG00000116711,11.0
ENSG00000129219,ENSG00000167468,81.5
ENSG00000129219,ENSG00000094963,11.2
ENSG00000129219,ENSG00000198077,6.2
ENSG00000129219,ENSG00000134324,13.8
ENSG00000129219,ENSG00000186529,15.8
ENSG00000129219,ENSG00000188611,6.6
ENSG00000129219,ENSG00000131781,15.2
ENSG00000129219,ENSG00000255974,6.2
ENSG00000129219,ENSG00000198704,6.2
ENSG00000129219,ENSG00000132155,27.9
ENSG00000129219,ENSG00000198099,6.2
ENSG00000129219,ENSG00000213639,31.7
ENSG00000129219,ENSG00000137869,6.2
ENSG00000129219,ENSG00000211445,850.4
ENSG00000129219,ENSG00000224586,6.2
ENSG00000129219,ENSG00000010810,15.0
ENSG00000129219,ENSG00000233276,1.0
ENSG00000129219,ENSG00000171885,8.9
ENSG00000129219,ENSG00000143198,51.4
ENSG00000129219,ENSG00000240583,162.7
ENSG00000129219,ENSG00000185015,9.7
ENSG00000129219,ENSG00000197448,48.4
ENSG00000129219,ENSG00000061938,9.1
ENSG00000129219,ENSG00000096968,13.9
ENSG00000129219,ENSG00000102755,15.5
ENSG00000129219,ENSG00000132670,28.3
ENSG00000129219,ENSG00000142627,8.7
ENSG00000129219,ENSG00000143322,11.1
ENSG00000129219,ENSG00000148053,18.7
ENSG00000129219,ENSG00000162434,27.2
ENSG00000129219,ENSG00000112079,18.7
ENSG00000129219,ENSG00000126583,7.1
ENSG00000129219,ENSG00000138696,15.5
ENSG00000129219,ENSG00000182541,13.6
ENSG00000129219,ENSG00000186716,22.5
ENSG00000129219,ENSG00000172296,16.3
ENSG00000129219,ENSG00000167325,14.8
ENSG00000129219,ENSG00000182866,6.4
ENSG00000129219,ENSG00000145321,8.2
ENSG00000129219,ENSG00000171848,6.2
ENSG00000129219,ENSG00000235067,1.0
ENSG00000129219,ENSG00000117560,6.2
ENSG00000129219,ENSG00000142192,108.4
ENSG00000129219,ENSG00000106823,16.3
ENSG00000129219,ENSG00000069869,11.6
ENSG00000129219,ENSG00000145335,10.4
ENSG00000129219,ENSG00000069974,10.8
ENSG00000129219,ENSG00000082898,24.5
ENSG00000129219,ENSG00000177885,31.1
ENSG00000129219,ENSG00000067066,17.7
ENSG00000129219,ENSG00000019582,38.1
ENSG00000129219,ENSG00000185811,6.5
ENSG00000129219,ENSG00000064012,11.4
ENSG00000129219,ENSG00000122861,25.4
ENSG00000129219,ENSG00000110169,6.2
ENSG00000129219,ENSG00000100097,15.3
ENSG00000129219,ENSG00000101384,18.3
ENSG00000129219,ENSG00000103197,16.7
ENSG00000129219,ENSG00000181163,47.3
ENSG00000129219,ENSG00000205517,14.2
ENSG00000129219,ENSG00000134086,19.6
ENSG00000129219,ENSG00000115414,10.0
ENSG00000129219,ENSG00000135077,29.5
ENSG00000129219,ENSG00000151693,27.9
ENSG00000129219,ENSG00000105974,8.6
ENSG00000129219,ENSG00000115935,12.6
ENSG00000129219,ENSG00000107679,33.1
ENSG00000129219,ENSG00000164171,16.7
ENSG00000129219,ENSG00000167755,15.2
ENSG00000129219,ENSG00000106070,26.0
ENSG00000129219,ENSG00000153187,74.7
ENSG00000129219,ENSG00000078747,27.3
ENSG00000129219,ENSG00000130202,20.4
ENSG00000129219,ENSG00000133019,6.7
ENSG00000129219,ENSG00000166710,48.6
ENSG00000129219,ENSG00000120896,26.9
ENSG00000129219,ENSG00000107863,14.7
ENSG00000129219,ENSG00000198793,22.0
ENSG00000129219,ENSG00000137801,19.6
ENSG00000129219,ENSG00000154133,11.3
ENSG00000129219,ENSG00000138685,11.7
ENSG00000129219,ENSG00000113645,33.2
ENSG00000129219,ENSG00000025434,13.2
ENSG00000129219,ENSG00000118579,17.4
ENSG00000129219,ENSG00000112964,11.0
ENSG00000129219,ENSG00000162734,21.0
ENSG00000129219,ENSG00000101199,16.3
ENSG00000129219,ENSG00000228736,1.0
ENSG00000129219,ENSG00000112038,6.5
ENSG00000129219,ENSG00000288124,1.0
ENSG00000129219,ENSG00000125810,10.7
ENSG00000129219,ENSG00000138443,24.0
ENSG00000129219,ENSG00000166263,17.3
ENSG00000129219,ENSG00000090539,10.9
ENSG00000129219,ENSG00000105971,11.5
ENSG00000129219,ENSG00000174808,9.6
ENSG00000129219,ENSG00000127863,13.3
ENSG00000129219,ENSG00000175697,6.5
ENSG00000129219,ENSG00000153317,12.3
ENSG00000129219,ENSG00000120217,7.7
ENSG00000129219,ENSG00000140497,25.4
ENSG00000129219,ENSG00000081014,12.9
ENSG00000129219,ENSG00000198087,25.6
ENSG00000129219,ENSG00000080845,14.0
ENSG00000129219,ENSG00000105245,9.4
ENSG00000182022,ENSG00000198108,16.2
ENSG00000182022,ENSG00000254087,9.9
ENSG00000182022,ENSG00000095951,13.8
ENSG00000182022,ENSG00000100410,29.7
ENSG00000182022,ENSG00000127526,17.4
ENSG00000182022,ENSG00000165516,36.8
ENSG00000182022,ENSG00000120278,11.2
ENSG00000162408,ENSG00000184254,26.6
ENSG00000162408,ENSG00000176020,11.0
ENSG00000162408,ENSG00000115421,18.6
ENSG00000162408,ENSG00000164329,29.6
ENSG00000162408,ENSG00000143156,47.8
ENSG00000162408,ENSG00000134744,24.2
ENSG00000162408,ENSG00000185013,20.2
ENSG00000162408,ENSG00000149016,21.3
ENSG00000162408,ENSG00000146587,36.6
ENSG00000162408,ENSG00000167325,18.6
ENSG00000162408,ENSG00000013503,19.9
ENSG00000162408,ENSG00000171848,10.0
ENSG00000162408,ENSG00000047315,36.2
ENSG00000162408,ENSG00000068654,18.8
ENSG00000162408,ENSG00000099817,44.0
ENSG00000162408,ENSG00000100142,35.1
ENSG00000162408,ENSG00000102978,48.3
ENSG00000162408,ENSG00000105258,19.0
ENSG00000162408,ENSG00000125630,21.3
ENSG00000162408,ENSG00000132664,21.2
ENSG00000162408,ENSG00000144231,16.0
ENSG00000162408,ENSG00000148606,19.3
ENSG00000162408,ENSG00000161980,18.4
ENSG00000162408,ENSG00000163882,33.4
ENSG00000162408,ENSG00000168002,40.6
ENSG00000162408,ENSG00000171453,29.3
ENSG00000162408,ENSG00000177700,31.9
ENSG00000162408,ENSG00000186141,24.3
ENSG00000162408,ENSG00000140988,21.2
ENSG00000162408,ENSG00000071082,71.8
ENSG00000162408,ENSG00000136997,12.7
ENSG00000162408,ENSG00000082898,28.3
ENSG00000162408,ENSG00000196628,16.0
ENSG00000162408,ENSG00000198242,39.0
ENSG00000162408,ENSG00000137154,73.2
ENSG00000162408,ENSG00000163565,15.8
ENSG00000162408,ENSG00000183258,30.3
ENSG00000162408,ENSG00000141543,30.0
ENSG00000162408,ENSG00000162521,35.2
ENSG00000162408,ENSG00000141456,18.3
ENSG00000162408,ENSG00000137040,24.2
ENSG00000162408,ENSG00000164379,13.8
ENSG00000162408,ENSG00000236342,1.0
ENSG00000162408,ENSG00000213782,38.9
ENSG00000162408,ENSG00000135521,22.8
ENSG00000162408,ENSG00000124532,34.4
ENSG00000162408,ENSG00000170871,29.5
ENSG00000152952,ENSG00000166825,36.1
ENSG00000152952,ENSG00000163686,39.6
ENSG00000152952,ENSG00000184254,37.2
ENSG00000152952,ENSG00000103375,15.3
ENSG00000152952,ENSG00000133805,19.0
ENSG00000152952,ENSG00000141401,46.0
ENSG00000152952,ENSG00000142513,15.3
ENSG00000152952,ENSG00000142623,15.3
ENSG00000152952,ENSG00000132793,20.0
ENSG00000152952,ENSG00000119938,20.7
ENSG00000152952,ENSG00000197586,26.7
ENSG00000152952,ENSG00000177465,56.6
ENSG00000152952,ENSG00000131067,23.1
ENSG00000152952,ENSG00000196344,15.3
ENSG00000152952,ENSG00000116711,20.1
ENSG00000152952,ENSG00000115896,48.1
ENSG00000152952,ENSG00000101670,16.8
ENSG00000152952,ENSG00000166800,30.8
ENSG00000152952,ENSG00000170525,37.4
ENSG00000152952,ENSG00000167114,49.4
ENSG00000152952,ENSG00000166428,16.2
ENSG00000152952,ENSG00000137841,16.4
ENSG00000152952,ENSG00000163295,15.5
ENSG00000152952,ENSG00000140522,15.5
ENSG00000152952,ENSG00000170786,15.3
ENSG00000152952,ENSG00000198077,15.3
ENSG00000152952,ENSG00000143727,54.2
ENSG00000152952,ENSG00000159339,15.4
ENSG00000152952,ENSG00000213160,22.4
ENSG00000152952,ENSG00000134324,22.9
ENSG00000152952,ENSG00000184227,63.4
ENSG00000152952,ENSG00000167311,15.7
ENSG00000152952,ENSG00000117215,15.3
ENSG00000152952,ENSG00000114771,15.3
ENSG00000152952,ENSG00000186529,24.9
ENSG00000152952,ENSG00000171989,30.6
ENSG00000152952,ENSG00000110719,17.4
ENSG00000152952,ENSG00000112541,24.1
ENSG00000152952,ENSG00000179598,18.7
ENSG00000152952,ENSG00000188611,15.7
ENSG00000152952,ENSG00000139988,23.0
ENSG00000152952,ENSG00000255974,15.3
ENSG00000152952,ENSG00000060069,23.4
ENSG00000152952,ENSG00000072135,24.4
ENSG00000152952,ENSG00000117410,56.1
ENSG00000152952,ENSG00000141424,27.6
ENSG00000152952,ENSG00000198099,15.3
ENSG00000152952,ENSG00000076201,26.4
ENSG00000152952,ENSG00000213639,40.8
ENSG00000152952,ENSG00000137869,15.3
ENSG00000152952,ENSG00000185013,15.4
ENSG00000152952,ENSG00000141873,22.8
ENSG00000152952,ENSG00000074211,16.5
ENSG00000152952,ENSG00000146587,23.6
ENSG00000152952,ENSG00000159720,49.0
ENSG00000152952,ENSG00000115252,52.4
ENSG00000152952,ENSG00000143570,37.5
ENSG00000152952,ENSG00000149527,16.1
ENSG00000152952,ENSG00000132681,15.3
ENSG00000152952,ENSG00000182621,25.3
ENSG00000152952,ENSG00000171885,18.0
ENSG00000152952,ENSG00000080031,15.3
ENSG00000152952,ENSG00000175535,15.3
ENSG00000152952,ENSG00000185883,93.3
ENSG00000152952,ENSG00000165794,15.3
ENSG00000152952,ENSG00000240583,171.8
ENSG00000152952,ENSG00000081913,19.3
ENSG00000152952,ENSG00000156795,28.9
ENSG00000152952,ENSG00000132915,15.3
ENSG00000152952,ENSG00000137731,165.2
ENSG00000152952,ENSG00000175505,19.3
ENSG00000152952,ENSG00000172264,20.9
ENSG00000152952,ENSG00000172831,37.8
ENSG00000152952,ENSG00000100034,23.2
ENSG00000152952,ENSG00000203837,15.3
ENSG00000152952,ENSG00000138735,17.7
ENSG00000152952,ENSG00000185015,37.6
ENSG00000152952,ENSG00000100614,38.1
ENSG00000152952,ENSG00000184381,22.8
ENSG00000152952,ENSG00000152270,17.7
ENSG00000152952,ENSG00000160539,17.2
ENSG00000152952,ENSG00000188089,15.3
ENSG00000152952,ENSG00000104313,15.9
ENSG00000152952,ENSG00000188257,16.0
ENSG00000152952,ENSG00000163719,29.4
ENSG00000152952,ENSG00000160191,27.8
ENSG00000152952,ENSG00000105426,24.4
ENSG00000152952,ENSG00000112425,23.3
ENSG00000152952,ENSG00000176715,51.4
ENSG00000152952,ENSG00000165688,31.9
ENSG00000152952,ENSG00000172572,19.0
ENSG00000152952,ENSG00000110786,16.4
ENSG00000152952,ENSG00000205808,20.7
ENSG00000152952,ENSG00000211456,47.2
ENSG00000152952,ENSG00000120910,24.1
ENSG00000152952,ENSG00000112319,21.4
ENSG00000152952,ENSG00000122484,23.4
ENSG00000152952,ENSG00000127952,30.1
ENSG00000152952,ENSG00000127329,32.1
ENSG00000152952,ENSG00000137713,23.7
ENSG00000152952,ENSG00000138166,19.8
ENSG00000152952,ENSG00000139318,31.1
ENSG00000152952,ENSG00000132670,37.4
ENSG00000152952,ENSG00000144677,42.0
ENSG00000152952,ENSG00000149599,25.5
ENSG00000152952,ENSG00000154415,15.3
ENSG00000152952,ENSG00000158050,16.6
ENSG00000152952,ENSG00000158716,36.6
ENSG00000152952,ENSG00000160075,53.2
ENSG00000152952,ENSG00000163644,27.1
ENSG00000152952,ENSG00000152104,25.3
ENSG00000152952,ENSG00000152894,28.6
ENSG00000152952,ENSG00000164332,31.1
ENSG00000152952,ENSG00000153707,26.7
ENSG00000152952,ENSG00000167065,19.3
ENSG00000152952,ENSG00000155093,17.3
ENSG00000152952,ENSG00000169410,33.2
ENSG00000152952,ENSG00000198842,15.3
ENSG00000152952,ENSG00000247077,25.2
ENSG00000152952,ENSG00000186009,15.3
ENSG00000152952,ENSG00000143921,15.3
ENSG00000152952,ENSG00000172613,19.1
ENSG00000152952,ENSG00000118363,86.6
ENSG00000152952,ENSG00000113575,47.0
ENSG00000152952,ENSG00000163399,156.3
ENSG00000152952,ENSG00000166562,60.0
ENSG00000152952,ENSG00000160471,15.3
ENSG00000152952,ENSG00000161281,20.3
ENSG00000152952,ENSG00000170516,15.3
ENSG00000152952,ENSG00000187581,15.3
ENSG00000152952,ENSG00000145494,38.0
ENSG00000152952,ENSG00000160194,29.9
ENSG00000152952,ENSG00000136997,18.0
ENSG00000152952,ENSG00000168374,48.3
ENSG00000152952,ENSG00000114391,71.4
ENSG00000152952,ENSG00000147601,40.1
ENSG00000152952,ENSG00000134086,28.7
ENSG00000152952,ENSG00000196235,36.0
ENSG00000152952,ENSG00000168066,40.0
ENSG00000152952,ENSG00000196419,61.6
ENSG00000152952,ENSG00000116663,21.5
ENSG00000152952,ENSG00000185238,23.9
ENSG00000152952,ENSG00000274334,1.0
ENSG00000152952,ENSG00000123992,25.2
ENSG00000152952,ENSG00000103187,49.6
ENSG00000152952,ENSG00000057663,34.5
ENSG00000152952,ENSG00000183207,22.9
ENSG00000152952,ENSG00000092421,21.1
ENSG00000152952,ENSG00000100266,42.0
ENSG00000143797,ENSG00000124003,10.1
ENSG00000143797,ENSG00000132793,13.7
ENSG00000143797,ENSG00000177465,44.0
ENSG00000143797,ENSG00000130377,18.0
ENSG00000143797,ENSG00000090971,36.4
ENSG00000143797,ENSG00000167114,36.8
ENSG00000143797,ENSG00000155189,23.2
ENSG00000143797,ENSG00000134324,16.6
ENSG00000143797,ENSG00000184227,50.8
ENSG00000143797,ENSG00000164181,48.0
ENSG00000143797,ENSG00000097033,52.6
ENSG00000143797,ENSG00000183747,145.0
ENSG00000143797,ENSG00000170522,27.4
ENSG00000143797,ENSG00000215009,18.0
ENSG00000143797,ENSG00000240303,44.0
ENSG00000143797,ENSG00000186792,23.0
ENSG00000143797,ENSG00000141446,34.8
ENSG00000143797,ENSG00000172954,43.6
ENSG00000143797,ENSG00000104219,66.4
ENSG00000143797,ENSG00000106636,64.0
ENSG00000143797,ENSG00000121579,53.2
ENSG00000143797,ENSG00000176715,38.8
ENSG00000143797,ENSG00000135372,45.6
ENSG00000143797,ENSG00000160446,27.4
ENSG00000143797,ENSG00000163812,50.6
ENSG00000143797,ENSG00000175048,31.8
ENSG00000143797,ENSG00000175893,36.8
ENSG00000143797,ENSG00000177054,33.0
ENSG00000143797,ENSG00000177669,18.0
ENSG00000143797,ENSG00000184307,27.2
ENSG00000143797,ENSG00000186908,29.8
ENSG00000143797,ENSG00000172340,43.3
ENSG00000143797,ENSG00000248098,32.4
ENSG00000143797,ENSG00000172296,19.1
ENSG00000124003,ENSG00000147872,26.9
ENSG00000124003,ENSG00000132793,6.8
ENSG00000124003,ENSG00000177465,15.1
ENSG00000124003,ENSG00000130377,2.1
ENSG00000124003,ENSG00000115896,34.9
ENSG00000124003,ENSG00000101670,7.2
ENSG00000124003,ENSG00000090971,11.3
ENSG00000124003,ENSG00000167114,11.5
ENSG00000124003,ENSG00000137841,3.2
ENSG00000124003,ENSG00000166819,2.5
ENSG00000124003,ENSG00000134324,9.7
ENSG00000124003,ENSG00000184227,18.5
ENSG00000124003,ENSG00000114771,4.2
ENSG00000124003,ENSG00000097033,19.4
ENSG00000124003,ENSG00000183747,65.6
ENSG00000124003,ENSG00000215009,2.1
ENSG00000124003,ENSG00000213639,27.6
ENSG00000124003,ENSG00000176194,2.3
ENSG00000124003,ENSG00000141446,10.5
ENSG00000124003,ENSG00000172954,14.9
ENSG00000124003,ENSG00000149527,2.9
ENSG00000124003,ENSG00000182621,12.1
ENSG00000124003,ENSG00000175535,4.2
ENSG00000124003,ENSG00000104219,26.3
ENSG00000124003,ENSG00000106636,25.1
ENSG00000124003,ENSG00000203837,4.2
ENSG00000124003,ENSG00000121579,19.7
ENSG00000124003,ENSG00000176715,12.5
ENSG00000124003,ENSG00000135372,15.9
ENSG00000124003,ENSG00000160446,6.8
ENSG00000124003,ENSG00000163812,18.4
ENSG00000124003,ENSG00000175048,9.0
ENSG00000124003,ENSG00000175893,11.5
ENSG00000124003,ENSG00000177054,9.6
ENSG00000124003,ENSG00000177669,2.1
ENSG00000124003,ENSG00000184307,6.7
ENSG00000124003,ENSG00000186908,8.0
ENSG00000166825,ENSG00000184254,25.1
ENSG00000166825,ENSG00000076258,55.6
ENSG00000166825,ENSG00000103375,21.8
ENSG00000166825,ENSG00000188921,25.1
ENSG00000166825,ENSG00000131067,29.6
ENSG00000166825,ENSG00000196344,21.8
ENSG00000166825,ENSG00000167468,97.1
ENSG00000166825,ENSG00000094963,26.8
ENSG00000166825,ENSG00000198077,21.8
ENSG00000166825,ENSG00000186529,31.4
ENSG00000166825,ENSG00000188611,22.2
ENSG00000166825,ENSG00000131781,30.8
ENSG00000166825,ENSG00000255974,21.8
ENSG00000166825,ENSG00000198704,21.8
ENSG00000166825,ENSG00000198099,21.8
ENSG00000166825,ENSG00000137869,21.8
ENSG00000166825,ENSG00000211445,866.0
ENSG00000166825,ENSG00000224586,21.8
ENSG00000166825,ENSG00000233276,1.0
ENSG00000166825,ENSG00000164363,35.9
ENSG00000166825,ENSG00000171885,24.5
ENSG00000166825,ENSG00000143198,67.0
ENSG00000166825,ENSG00000240583,178.3
ENSG00000166825,ENSG00000185015,25.3
ENSG00000166825,ENSG00000197448,64.0
ENSG00000166825,ENSG00000163399,162.8
ENSG00000166825,ENSG00000167325,30.4
ENSG00000166825,ENSG00000145321,23.8
ENSG00000166825,ENSG00000171848,21.8
ENSG00000166825,ENSG00000139687,38.6
ENSG00000166825,ENSG00000165280,47.8
ENSG00000166825,ENSG00000138792,50.3
ENSG00000122218,ENSG00000129083,135.8
ENSG00000122218,ENSG00000181789,128.2
ENSG00000122218,ENSG00000184432,129.8
ENSG00000122218,ENSG00000211456,69.2
ENSG00000122218,ENSG00000163902,73.3
ENSG00000122218,ENSG00000171848,37.3
ENSG00000122218,ENSG00000124214,93.0
ENSG00000122218,ENSG00000132383,50.6
ENSG00000122218,ENSG00000109320,45.5
ENSG00000122218,ENSG00000106399,63.9
ENSG00000122218,ENSG00000162231,54.5
ENSG00000122218,ENSG00000069974,41.9
ENSG00000122218,ENSG00000082898,55.6
ENSG00000122218,ENSG00000153563,37.4
ENSG00000122218,ENSG00000113013,97.2
ENSG00000122218,ENSG00000168374,70.3
ENSG00000122218,ENSG00000074695,46.4
ENSG00000122218,ENSG00000120800,45.3
ENSG00000122218,ENSG00000008018,92.4
ENSG00000122218,ENSG00000162236,53.2
ENSG00000122218,ENSG00000113758,49.4
ENSG00000122218,ENSG00000163468,86.8
ENSG00000122218,ENSG00000115524,75.2
ENSG00000122218,ENSG00000114573,85.2
ENSG00000122218,ENSG00000140259,64.2
ENSG00000122218,ENSG00000117748,56.8
ENSG00000122218,ENSG00000144381,104.4
ENSG00000122218,ENSG00000070540,52.1
ENSG00000122218,ENSG00000120526,50.9
ENSG00000122218,ENSG00000163565,43.1
ENSG00000122218,ENSG00000140575,52.0
ENSG00000122218,ENSG00000089157,59.8
ENSG00000122218,ENSG00000100603,58.8
ENSG00000122218,ENSG00000205339,63.8
ENSG00000122218,ENSG00000112081,68.8
ENSG00000122218,ENSG00000189091,54.0
ENSG00000122218,ENSG00000197102,48.5
ENSG00000122218,ENSG00000164144,56.0
ENSG00000122218,ENSG00000124222,52.1
ENSG00000122218,ENSG00000092108,58.7
ENSG00000122218,ENSG00000116663,43.5
ENSG00000122218,ENSG00000104897,47.2
ENSG00000122218,ENSG00000156482,97.6
ENSG00000122218,ENSG00000111481,76.3
ENSG00000122218,ENSG00000107862,54.3
ENSG00000122218,ENSG00000096401,51.9
ENSG00000122218,ENSG00000113966,50.5
ENSG00000122218,ENSG00000145592,58.5
ENSG00000122218,ENSG00000163636,60.0
ENSG00000122218,ENSG00000122705,105.9
ENSG00000122218,ENSG00000166900,61.5
ENSG00000122218,ENSG00000101199,47.4
ENSG00000122218,ENSG00000121671,53.0
ENSG00000122218,ENSG00000155755,45.4
ENSG00000122218,ENSG00000243067,1.0
ENSG00000122218,ENSG00000186468,103.7
ENSG00000122218,ENSG00000164663,38.8
ENSG00000122218,ENSG00000084623,69.8
ENSG00000122218,ENSG00000064703,40.0
ENSG00000122218,ENSG00000150961,40.9
ENSG00000122218,ENSG00000164379,41.1
ENSG00000122218,ENSG00000136930,87.5
ENSG00000122218,ENSG00000072415,66.1
ENSG00000122218,ENSG00000130520,75.2
ENSG00000122218,ENSG00000242247,54.4
ENSG00000122218,ENSG00000134748,52.7
ENSG00000122218,ENSG00000081014,44.0
ENSG00000122218,ENSG00000100266,64.0
ENSG00000122218,ENSG00000170310,66.9
ENSG00000014138,ENSG00000177465,18.9
ENSG00000014138,ENSG00000130377,5.9
ENSG00000014138,ENSG00000102900,14.0
ENSG00000014138,ENSG00000143156,19.8
ENSG00000014138,ENSG00000183747,69.4
ENSG00000014138,ENSG00000108559,16.9
ENSG00000014138,ENSG00000215009,5.9
ENSG00000014138,ENSG00000126883,17.5
ENSG00000014138,ENSG00000155561,15.6
ENSG00000014138,ENSG00000172613,9.7
ENSG00000014138,ENSG00000069248,25.4
ENSG00000014138,ENSG00000167325,14.5
ENSG00000014138,ENSG00000075188,15.5
ENSG00000014138,ENSG00000171848,5.9
ENSG00000014138,ENSG00000085415,23.4
ENSG00000014138,ENSG00000125450,16.1
ENSG00000014138,ENSG00000101146,15.1
ENSG00000014138,ENSG00000153207,19.3
ENSG00000014138,ENSG00000157020,29.3
ENSG00000163686,ENSG00000184254,28.6
ENSG00000163686,ENSG00000076258,59.1
ENSG00000163686,ENSG00000103375,25.3
ENSG00000163686,ENSG00000147872,50.1
ENSG00000163686,ENSG00000188921,28.6
ENSG00000163686,ENSG00000131067,33.1
ENSG00000163686,ENSG00000196344,50.6
ENSG00000163686,ENSG00000101670,26.8
ENSG00000163686,ENSG00000167468,100.6
ENSG00000163686,ENSG00000094963,30.3
ENSG00000163686,ENSG00000198077,25.3
ENSG00000163686,ENSG00000166819,25.7
ENSG00000163686,ENSG00000114771,25.3
ENSG00000163686,ENSG00000186529,34.9
ENSG00000163686,ENSG00000188611,51.4
ENSG00000163686,ENSG00000131781,34.3
ENSG00000163686,ENSG00000255974,25.3
ENSG00000163686,ENSG00000198704,25.3
ENSG00000163686,ENSG00000198099,50.6
ENSG00000163686,ENSG00000137869,25.3
ENSG00000163686,ENSG00000211445,869.5
ENSG00000163686,ENSG00000176194,25.5
ENSG00000163686,ENSG00000224586,25.3
ENSG00000163686,ENSG00000233276,1.0
ENSG00000163686,ENSG00000171885,28.0
ENSG00000163686,ENSG00000143198,70.5
ENSG00000163686,ENSG00000175535,25.3
ENSG00000163686,ENSG00000240583,181.8
ENSG00000163686,ENSG00000203837,25.3
ENSG00000163686,ENSG00000185015,28.8
ENSG00000163686,ENSG00000197448,67.5
ENSG00000163686,ENSG00000167325,33.9
ENSG00000163686,ENSG00000145321,27.3
ENSG00000163686,ENSG00000171848,25.3
ENSG00000136856,ENSG00000197241,18.0
ENSG00000136856,ENSG00000146411,31.4
ENSG00000136856,ENSG00000160326,21.6
ENSG00000182050,ENSG00000197586,13.4
ENSG00000184254,ENSG00000176020,5.3
ENSG00000184254,ENSG00000076258,76.2
ENSG00000184254,ENSG00000103375,8.6
ENSG00000184254,ENSG00000133805,8.0
ENSG00000184254,ENSG00000141401,35.0
ENSG00000184254,ENSG00000142513,8.6
ENSG00000184254,ENSG00000204228,29.0
ENSG00000184254,ENSG00000142623,4.3
ENSG00000184254,ENSG00000115421,12.9
ENSG00000184254,ENSG00000132793,9.0
ENSG00000184254,ENSG00000119938,9.7
ENSG00000184254,ENSG00000197586,15.7
ENSG00000184254,ENSG00000177465,34.6
ENSG00000184254,ENSG00000188921,7.6
ENSG00000184254,ENSG00000131067,24.2
ENSG00000184254,ENSG00000196344,8.6
ENSG00000184254,ENSG00000116711,9.1
ENSG00000184254,ENSG00000115896,37.1
ENSG00000184254,ENSG00000101670,5.8
ENSG00000184254,ENSG00000167468,159.2
ENSG00000184254,ENSG00000166800,8.8
ENSG00000184254,ENSG00000170525,26.4
ENSG00000184254,ENSG00000167114,27.4
ENSG00000184254,ENSG00000166428,5.2
ENSG00000184254,ENSG00000137841,5.4
ENSG00000184254,ENSG00000172461,5.5
ENSG00000184254,ENSG00000163295,4.5
ENSG00000184254,ENSG00000140522,4.5
ENSG00000184254,ENSG00000170786,8.6
ENSG00000184254,ENSG00000094963,18.6
ENSG00000184254,ENSG00000198077,8.6
ENSG00000184254,ENSG00000131183,66.5
ENSG00000184254,ENSG00000143727,86.4
ENSG00000184254,ENSG00000159339,4.4
ENSG00000184254,ENSG00000164329,23.9
ENSG00000184254,ENSG00000213160,11.4
ENSG00000184254,ENSG00000134324,11.9
